Blabla,Something
90682,15776
648031,4931
339941,9539
464770,6501
655516,5564
534657,5965
86005,8918
294722,0
472829,7811
290812,4429
222090,9206
28074,6592
112002,5474
17315,6740
246106,0
9144,4709
93521,5985
574658,14632
604614,8146
127779,0
579186,5799
679309,8602
383920,6390
463753,0
313523,7147
303589,6161
574217,3708
359015,4303
676272,14405
375068,0
574238,6482
693822,8585
643890,4959
178693,0
569953,7007
529367,6483
197825,0
136663,4692
497281,15427
657788,4010
313465,0
72721,4613
448900,4188
19554,6338
200828,6901
353028,0
319637,6296
458590,7830
294237,5239
619951,8469
632250,9019
99660,11826
212569,3938
436899,0
63142,6426
36976,6108
536056,6149
583805,0
226580,3225
591858,3988
705178,2833
504665,0
535921,5671
640629,6115
628149,3542
457646,0
413599,0
16622,7861
294227,10877
100419,3466
173668,9378
48016,4100
95665,3765
300630,5191
285924,5700
472823,4668
259067,5125
237078,17204
482066,5110
413454,9826
331375,0
378955,7054
300062,9178
18976,0
569858,3328
158094,6613
493316,0
641127,5814
655844,0
391199,4195
469920,7738
139874,0
93514,6438
62163,0
52416,4338
95824,0
560911,0
480527,4953
68719,8598
608939,13992
559485,4554
377740,5511
347229,7037
236814,9272
695935,14658
266430,7619
240359,16652
566627,8362
580671,0
352740,7158
536811,2717
44731,7416
23860,4528
175519,4228
55314,7830
610861,7753
401536,5593
652053,4259
532917,3670
109354,4546
50504,15140
414902,4747
43078,5383
577633,3152
325195,4915
240663,10195
520256,7828
116472,6920
380786,7201
78847,2825
145308,9926
451601,10925
364135,5905
168418,9037
2471,0
594879,0
72958,3402
290570,0
82135,12763
430645,4178
447087,0
134565,3982
59142,4105
664986,7912
149118,5309
305065,6557
155541,4951
611860,5664
300928,6483
263687,6749
594997,5135
96420,4225
118438,0
3977,0
422146,6030
555894,4263
8167,4319
407720,8529
431632,4587
602197,8232
499271,5376
248293,6424
597142,9770
352513,0
510940,0
685263,4656
528416,4058
324083,1590
639959,2961
629615,0
16520,7106
623032,5497
83755,3013
466720,4149
119888,6834
363173,4819
286061,4418
397114,4939
570751,0
321794,5515
632304,0
491893,0
397122,5186
561448,8884
35809,4646
565676,8575
19357,6173
635346,6517
421844,0
141359,0
258356,6878
319051,11499
549561,4442
6407,9584
255951,7005
149127,4450
120270,7818
301286,0
430067,7080
123305,0
524083,0
283269,3994
492410,7438
270316,6391
368568,9527
653219,5577
98453,12658
394254,5180
163525,7813
298700,4903
38448,8276
16085,3034
14288,7462
204353,8112
350903,7811
374838,4050
547756,0
670096,5264
632298,4748
344228,0
471712,4942
326220,9532
172971,4207
526297,0
98817,3565
427999,4751
664752,0
231664,5277
194855,0
196535,5604
565130,10496
184926,8851
480490,7377
138257,5637
33952,0
153316,5445
328160,12439
445919,8875
113598,5627
666352,3811
527498,7276
301666,3775
682134,5992
75783,4913
511215,0
180173,2866
189446,11166
268987,8804
521342,8712
128120,8345
19008,0
551853,4479
445963,14168
322684,0
393053,0
263512,6512
650608,5730
203259,6371
65494,4344
547081,5840
430241,11167
77137,18347
425757,8343
451471,15842
72722,7254
445608,0
590594,5516
156503,5595
16752,7645
439644,8045
454333,19339
321402,7400
516278,4271
107673,4875
592227,6891
606535,0
91070,2575
303354,6459
312408,3476
46345,2620
693725,8870
118689,4068
39622,9503
125829,5823
191975,4237
578140,0
199888,7647
631832,0
221474,6598
437062,0
97372,4593
117941,8077
375025,8623
624648,6621
656158,0
131029,14278
543167,4457
274241,6486
652110,8421
581505,0
673579,5471
210440,6208
216290,9862
346951,0
224697,8741
329732,0
577663,4946
466287,0
462671,8221
545588,3009
695727,3611
500883,12378
20337,8292
612923,8586
137588,12934
539403,7210
335167,4267
611252,5883
445529,5723
424238,0
402669,4178
148288,7641
218635,0
157449,6791
559775,0
539800,6918
452130,18928
542496,8957
64524,2051
683440,7524
205212,4784
455603,10981
195343,0
461922,6653
211673,4892
121789,6953
344298,4676
649434,0
385892,3873
65670,7406
111744,5676
337577,5317
156096,3866
188636,0
49729,3386
572700,2869
120082,8944
48889,6159
366588,4442
539329,3670
46654,11216
313038,9306
380484,2846
156098,6629
54776,0
262906,0
42981,3999
205747,7824
222297,5434
591292,7211
123808,5821
428992,6028
599629,7568
98215,6030
487856,0
351854,0
504585,0
485017,5794
593682,5913
465560,6499
536345,8029
400979,0
102056,4751
229634,6094
281007,4524
48698,4528
536752,0
241326,4901
36327,4819
610093,8103
466538,13009
199917,6576
116886,3464
682333,5178
150493,14343
481411,6051
559115,5991
479328,0
551000,0
175463,0
517089,10140
541154,6319
349609,2766
560582,4369
472113,0
593033,4498
630254,0
584582,3969
553337,12497
689247,7479
37767,9056
273959,6120
560604,5133
537112,12504
375626,0
64724,6344
217752,6301
688467,6783
587339,4755
23414,3320
531981,11265
339193,5821
203986,6848
29072,4617
423475,5096
26329,14168
31056,6623
562161,4978
139175,12234
262742,5728
599577,6225
293752,10237
219404,0
95431,5527
624173,15040
166587,4784
339069,2627
302563,0
429399,5383
280174,0
243659,6377
585743,0
676426,5916
497694,0
227172,0
484145,6065
294241,5517
587156,6318
46981,7808
9857,10587
654547,0
25620,5668
215582,10320
667845,7870
145937,8520
400001,8892
166699,7677
528070,6671
393746,2334
372530,4087
44803,7238
212771,4551
482317,11456
149081,7225
668366,5232
275318,0
80648,5604
326901,2840
624955,0
217112,8184
59621,8075
187797,6290
281998,10288
58846,3278
379080,4145
12586,5031
188115,11749
637224,10694
611073,8059
306630,3558
678821,3713
112568,4460
156999,4126
577996,5411
413256,4663
412964,5251
163882,10139
314709,4100
467644,3961
524486,4894
629941,7026
234037,6116
345844,5646
535856,5140
518839,0
30166,0
431267,5749
528598,5779
434339,7630
620277,0
259090,11621
425445,3909
467953,6292
319500,9076
192590,2819
304293,6576
694485,11421
561096,0
243035,5855
137545,14850
485741,9028
523301,10285
171221,4701
668120,5096
243734,4988
624530,7120
230232,0
404299,7854
616399,3535
520153,6663
23068,13272
205343,8636
110018,4048
299202,4755
40741,0
165373,6425
241595,5512
641713,9759
412979,0
429633,6386
4327,12611
240479,5658
20652,1367
166807,0
46876,8253
649456,8203
112850,6961
118651,4755
520356,0
149161,14949
7299,7082
395266,3235
338919,4604
440702,2567
25491,0
529404,2185
127450,6021
458328,4659
48027,4322
410707,4460
527788,5707
604418,10959
82402,8389
586787,6187
174479,8419
328837,0
57038,4981
323445,4331
142007,0
421231,7486
601152,8350
140848,6110
24616,4213
29226,3645
141291,8086
556713,8937
497033,3713
604662,10885
655084,6768
411928,6551
505587,2779
65481,0
32925,7109
668666,5329
627100,5751
508965,4819
169567,6134
310006,16678
346987,0
578699,1124
325247,4102
229085,4959
196701,5172
671726,9961
512748,0
572931,13402
20320,0
277506,4434
140539,8592
35473,6176
567012,4110
440550,6625
463268,7913
245349,7236
130720,10589
118461,3951
315629,5398
628462,8570
150159,5649
477199,3648
576659,8489
354806,4504
416605,8849
187855,4501
226257,10107
285632,4294
42703,0
100104,6427
41097,12495
610590,0
364084,0
514752,5539
564003,9002
46845,6610
524502,7605
98524,21103
99992,0
528409,4309
608618,3726
513492,5593
147430,3971
586020,0
30240,6789
337686,6310
327194,6612
420514,11325
517254,4849
642241,0
600575,0
599801,0
27470,4839
74677,8719
583188,8155
545232,6469
468919,8327
336445,11155
87837,4696
491446,0
23894,8397
129788,8833
427817,5324
509701,4634
601377,7716
249496,0
50615,6359
300518,7667
5853,4522
552690,2093
692253,11226
247253,4829
424825,10564
101382,9948
92904,6547
163206,5083
417351,4730
49267,6298
161601,0
517604,11540
667405,5689
521804,0
685446,9992
93118,7007
246573,4374
341130,9300
45642,7836
187735,7663
35821,7101
481855,7811
407151,6403
17815,3240
423009,0
513274,7872
112821,6849
209503,8340
406603,0
33264,0
316606,3527
307610,3900
297092,11037
298960,3580
92527,0
560293,0
154528,6801
151145,6244
458679,0
239040,5010
660454,14455
636992,4598
534517,8544
8083,3697
690452,3413
365337,6220
144658,6568
431324,0
107715,9962
412019,8901
636184,0
174723,11892
594896,6491
188600,11093
647380,5129
424838,8799
615776,2609
193339,0
224544,7686
632960,19062
599539,17383
445101,11974
6191,4751
317182,7627
539843,2376
389815,4183
594504,11603
711474,0
650426,0
27077,5074
257535,0
570849,6761
705285,3290
292709,6367
681140,5483
381107,6969
300984,0
365961,8551
489864,9844
234848,0
459064,5190
27492,5035
619214,3423
37302,0
389775,10025
181444,7421
427125,9758
262944,8233
374146,0
676658,4549
387147,8636
521243,5778
453451,6118
682269,0
327494,6497
441311,10320
409280,6241
529051,9082
301074,11029
349160,3985
656764,4774
463504,0
354044,0
158064,9189
501739,6571
373820,7034
237346,0
529382,5545
43982,2736
682265,8350
52392,11418
484856,7636
359920,3896
108158,5073
597854,5200
557395,0
137795,0
680680,4360
47849,3694
148444,4818
372289,4943
700165,5744
288820,5787
84820,0
624820,7144
143908,3691
133591,10166
377806,7320
104166,5348
291772,6685
61843,0
14092,3590
446407,10051
440970,0
248255,5706
107077,8342
454630,8468
243439,5252
633929,9045
96714,8394
77094,5469
614981,13709
271516,6050
560159,7505
703127,10203
229104,7274
678727,6084
472503,7145
217694,9400
259992,4503
274064,5160
248608,3664
217745,6436
300037,6284
612469,6794
690662,3103
348946,0
410114,15501
186804,4198
455006,5052
268974,7162
410224,0
31003,862
289173,7604
33203,0
329713,0
273133,5190
416265,3825
196761,4059
629826,6052
46412,8617
370024,5616
65226,9332
19525,0
64429,8142
451278,0
220887,7555
520474,7220
458530,0
165846,6458
5431,6474
39154,16132
678431,7682
480840,5121
585474,5530
627994,2993
345971,4478
471166,7935
611129,5418
459864,0
223033,4764
151206,4077
598934,5625
671019,4331
157370,8095
239476,6109
257945,7246
654803,7632
213171,5524
517514,0
187076,8118
416729,3158
110292,6052
247101,4814
646056,11655
387089,4881
232937,0
703417,10501
557380,0
94641,8687
525223,4850
672891,9139
148155,7214
549129,11134
29513,4846
43669,0
582112,6068
133891,9565
220643,7071
75461,9448
135293,10725
508930,6825
270298,6950
490045,0
514517,3265
622692,2980
300555,6493
16493,12954
407968,12552
212864,10345
142067,4230
406707,7084
446847,3142
668500,11199
68737,8913
428946,13656
583162,2787
15087,5892
317046,5488
685498,11754
394197,8262
249870,12341
17765,8954
145051,8261
645038,7447
238941,7434
483146,0
242924,5631
274284,0
432725,6418
447829,7317
95223,9201
281574,0
643973,6639
291694,9428
584413,7554
77946,8155
45214,5767
574004,0
291260,6192
394444,5755
21994,2776
322649,6376
653722,0
634367,0
582452,4279
605341,7799
19030,6066
641886,10006
376755,10953
599046,4940
302364,12275
29005,5281
373346,7160
230911,4907
591492,0
526650,15014
353947,9159
66159,0
698744,12744
354959,4666
334712,4552
619004,10762
65090,3156
151014,8052
384899,7746
580502,3724
627066,8243
582138,6113
245652,0
122382,8163
665803,6428
83139,0
447302,7863
168912,5629
447925,5308
256487,8364
284321,3496
700379,7505
580296,5917
55655,0
29089,7999
150393,16078
218536,13799
13964,6860
57880,5042
262283,0
403484,10908
707331,4705
492144,5523
625097,6995
377102,1896
117783,7149
285348,6307
225044,0
494727,0
271538,4987
351416,0
53876,5900
189247,6329
662954,6216
385205,0
240694,7998
280384,7739
536130,11420
438904,5309
330456,7932
101198,9345
438173,5769
83710,4227
244584,9081
185811,3172
113061,0
391534,4054
228879,8316
430266,0
344701,2888
316258,4356
368164,4166
410117,9904
117762,8409
183476,6033
172580,5101
440774,6214
10922,0
37623,6697
434698,5943
195543,3621
28707,5097
435749,0
536435,6580
18750,6582
460797,4998
667141,0
51911,3273
232432,4923
587767,0
148018,0
286023,9759
643896,2797
21096,12967
659617,0
711292,6991
661072,3612
537312,4397
196676,5216
613206,5963
338018,7595
33689,6146
382097,4661
578767,0
532151,4212
470406,4437
301173,4755
192091,4493
126841,6794
171323,5189
244641,5688
526059,5201
311784,15045
693085,4014
352438,8515
624118,10303
370284,3241
100332,8275
609064,6746
431254,4447
189000,2537
593582,0
509588,6695
116951,3739
611674,8775
113362,10329
72122,12852
115262,3859
200377,4623
170671,19012
348271,16175
485103,4531
693813,11619
288235,13403
309119,6610
217917,9256
679083,8358
652558,0
150059,7817
627883,4692
673527,0
663631,7073
459034,11436
648875,10595
165520,0
335505,0
54493,8548
679370,0
364915,0
217827,4657
491368,5155
355134,7528
128672,5608
519613,0
289609,4723
157187,4596
279765,4468
599877,0
102703,11875
677181,6651
161318,10247
298661,8030
150029,7729
231978,0
305360,2737
217656,9234
175862,14595
246791,9061
352940,7745
612920,14210
440647,3603
205304,3124
287115,8350
100190,0
51683,8598
577963,0
570538,16262
367633,6020
419049,7171
564970,0
114197,4559
208008,0
678678,4484
367288,0
372513,18846
97889,6355
217239,7742
194993,6271
456051,5569
24214,8073
288949,10283
29627,8500
58458,5272
299110,10183
121502,7930
47840,10746
150659,8524
473165,9743
400409,0
150349,3585
379656,6711
379753,13555
222913,6930
573473,4022
371653,7744
241440,9830
385446,8672
613049,10000
577521,8062
539130,0
310938,9013
267336,12673
82377,5953
95022,7882
416039,3321
605407,6676
134572,2663
595749,3223
651120,10288
375079,6314
216326,7590
252038,6404
163576,0
33398,10384
334381,4608
30755,6234
268866,0
350772,15695
437436,7178
375638,7433
367587,5796
73653,0
163943,9030
23477,4950
32012,10092
128873,8332
84640,9167
156905,14906
509220,6452
217777,10641
42590,10918
443437,5541
227698,5829
586558,0
228064,3615
114643,3317
287544,2848
281545,0
273482,4868
202868,6367
290275,0
430143,0
385019,8879
513506,0
437974,2725
86806,5306
263393,8944
15221,6335
110311,6111
545258,4388
184874,3135
72877,11680
41076,0
337742,3098
58589,8158
616164,6883
32989,8051
706214,5777
638300,7086
511327,0
103046,16285
112589,4561
573410,11856
101951,8138
525793,10240
637254,0
500423,5890
9020,7537
687728,0
691005,7268
81757,7646
191644,7750
23364,9547
638254,5832
524304,4704
612256,4709
78529,7010
659387,10754
94331,5092
209159,0
562496,4119
103480,10450
602257,4190
198599,5908
39119,5625
422659,6335
219736,7534
95560,0
658666,4249
627026,9271
165462,5832
399311,9098
355327,7431
592631,14363
345192,6854
113681,3124
136872,8366
196694,6174
112107,9977
220268,0
219334,7438
510794,0
665493,9449
373487,8584
550352,8227
664450,4056
179300,3799
293981,6747
642171,5022
693524,6097
108505,5414
252698,8207
150444,4407
287270,14403
471394,5931
530375,3155
247677,0
134026,0
23418,5940
340694,0
631867,4897
74288,8436
683770,5271
267396,4799
373043,6100
59965,6000
346208,6142
114614,0
15744,8601
451554,20446
316167,6695
531770,8858
279975,14371
292098,0
179869,0
184099,8396
691957,13604
37440,7358
518940,4149
229328,0
306751,7787
510140,6776
444117,7842
408969,0
309500,6185
266595,13105
251798,0
50397,3390
183227,0
229878,7797
456544,9081
437764,6218
420333,4985
197944,9651
323589,0
686935,9800
24657,7118
160265,0
36177,9750
586783,5534
10837,0
551885,0
485211,5982
7199,0
123031,6864
607986,5925
380551,0
535104,5730
46200,8759
240794,3753
208934,2661
469122,6154
643579,6373
219726,6729
108964,8594
559900,3231
275971,6853
242476,8738
648476,0
533448,6444
451735,8868
286854,7306
186279,16051
34430,13027
280145,8629
367449,5448
322353,7055
80644,5343
265593,6605
389858,9281
179551,4485
467371,0
631185,3813
267661,4983
53974,6896
200777,11537
543638,6351
665446,7702
610789,5956
247041,6228
400036,0
639714,7494
65859,12100
401614,4238
95891,9784
386163,3958
327718,6144
612335,7051
667905,7057
464256,0
705266,4061
377,5059
521869,3974
117946,10523
376787,6984
560672,0
397443,7023
626545,4205
79354,5838
131264,0
417155,0
91515,3386
635802,11437
24341,2816
382972,5172
497634,8872
557098,4692
224359,6812
180901,6562
597965,11789
335319,7101
512461,3404
525297,9891
461037,16309
675479,9152
452321,8709
250488,4837
319946,8320
78309,11964
184253,8759
19363,6375
504865,0
276346,4124
439021,4986
570153,0
150507,5781
55031,4458
287191,9610
375785,2685
292135,3059
402999,4734
549565,10794
306538,12407
234576,4644
84323,3616
145852,8392
323923,0
505819,10336
650264,9469
304821,5395
664089,8675
378105,6037
286684,7848
321165,3752
613905,5305
462636,8485
390816,8375
336221,0
577307,0
386640,9085
59805,6247
260619,6444
480701,6535
263856,9148
164238,6058
115896,4696
608331,9472
87659,10548
663232,0
260142,11833
96601,4556
180229,6383
278305,5368
107940,4405
45250,7524
565087,7071
93617,12230
284813,5297
317165,6706
313440,8410
599363,6983
559275,0
254047,9827
242193,3853
252952,5846
618333,5558
619327,11523
69356,4894
150801,8037
627113,6332
23221,5459
560534,5622
533348,9386
295909,9463
177963,0
709759,4792
535571,9824
407927,0
7122,0
148954,11033
616268,4791
507617,9016
102471,4289
625339,7896
334149,9985
32514,9106
403825,4333
402356,0
293838,4838
303143,5856
545698,12928
543218,9038
174474,11621
404836,6105
210889,3318
177157,9658
355555,7821
459060,3736
499049,6834
424310,8131
420036,7390
204072,4280
397537,6225
376710,5585
675086,6719
525929,4249
453213,9387
142582,7997
560409,0
127796,5237
399159,5007
10560,6870
566544,3409
574384,5652
631017,6337
229000,8086
625451,4964
484784,4097
710418,5472
402327,0
462351,5552
50988,4001
113812,3534
300124,13582
272870,0
77065,6104
682009,8112
433461,8620
240926,4793
597054,9775
548360,7223
697935,5960
13996,0
13978,6087
666523,6348
441948,4285
656038,6629
667946,12963
316018,11841
62866,0
399878,5569
264557,10436
668060,10718
334783,4355
622105,6533
600521,0
644925,10702
569630,3049
227765,7320
148997,0
207162,12661
7338,0
61488,10010
387836,4367
287775,4272
192674,0
22715,9176
643105,8355
593719,7852
213295,5313
210197,4636
54615,5488
704765,5425
110340,7219
419630,4798
281470,13594
372976,8382
446181,17548
104735,5373
531911,10944
89040,6628
654592,0
80176,4663
524895,2519
694718,4907
326171,14179
558715,13574
290291,0
571049,0
396577,10203
464673,4801
558852,4171
53340,6295
203924,8167
471879,7230
567233,5575
30205,5908
61694,7468
